Chr_19	565548	2.5
Chr_19	566002	2.5
Chr_19	570902	2.5
Chr_19	572379	2.5
Chr_19	575970	2.5
Chr_19	585947	2.5
Chr_19	586651	2.5
Chr_19	586671	2.5
Chr_19	586672	2.5
Chr_19	586768	2.5
Chr_19	586828	2.5
Chr_19	589849	2.5
Chr_19	590856	2.5
Chr_19	600093	2.5
Chr_19	619691	2.5
Chr_19	619876	2.5
Chr_19	622559	2.5
Chr_19	627582	2.5
Chr_19	629007	2.5
Chr_19	636967	2.5
Chr_19	644243	2.5
Chr_19	654242	2.5
Chr_19	660157	2.5
Chr_19	686835	2.5
Chr_19	701651	2.5
Chr_19	702055	2.5
Chr_19	703963	2.5
Chr_19	704341	2.5
Chr_19	714955	2.5
Chr_19	715024	2.5
Chr_19	715026	2.5
Chr_19	715349	2.5
Chr_19	723825	2.5
Chr_19	732299	2.5
Chr_19	742051	2.5
Chr_19	742081	2.5
Chr_19	758091	2.5
Chr_19	758093	2.5
Chr_19	758096	2.5
Chr_19	765155	2.5
Chr_19	765366	2.5
Chr_19	765502	2.5
Chr_19	770015	2.5
Chr_19	770117	2.5
Chr_19	774135	2.5
Chr_19	774155	2.5
Chr_19	783316	2.5
Chr_19	798522	2.5
Chr_19	799501	2.5
Chr_19	802246	2.5
Chr_19	807841	2.5
Chr_19	807853	2.5
Chr_19	809836	2.5
Chr_19	823105	2.5
Chr_19	823108	2.5
Chr_19	834072	2.5
Chr_19	834909	2.5
Chr_19	841405	2.5
Chr_19	847456	2.5
Chr_19	859452	2.5
Chr_19	877432	2.5
Chr_19	889719	2.5
Chr_19	890855	2.5
Chr_19	890859	2.5
Chr_19	890871	2.5
Chr_19	890884	2.5
Chr_19	891388	2.5
Chr_19	896363	2.5
Chr_19	897860	2.5
Chr_19	898591	2.5
Chr_19	898896	2.5
Chr_19	907325	2.5
Chr_19	907457	2.5
Chr_19	914171	2.5
Chr_19	915057	2.5
Chr_19	924737	2.5
Chr_19	924792	2.5
Chr_19	924798	2.5
Chr_19	925377	2.5
Chr_19	925404	2.5
Chr_19	926198	2.5
Chr_19	931870	2.5
Chr_19	932197	2.5
Chr_19	932211	2.5
Chr_19	940803	2.5
Chr_19	941023	2.5
Chr_19	941499	2.5
Chr_19	941709	2.5
Chr_19	941788	2.5
Chr_19	950774	2.5
Chr_19	965111	2.5
Chr_19	966095	2.5
Chr_19	966096	2.5
Chr_19	969745	2.5
Chr_19	978767	2.5
Chr_19	984359	2.5
Chr_19	987256	2.5
Chr_19	990922	2.5
Chr_19	993334	2.5
Chr_19	995806	2.5
Chr_19	1004600	2.5
Chr_19	1007307	2.5
Chr_19	1008434	2.5
Chr_19	1014063	2.5
Chr_19	1015177	2.5
Chr_19	1016918	2.5
Chr_19	1020114	2.5
Chr_19	1020576	2.5
Chr_19	1020609	2.5
Chr_19	1022978	2.5
Chr_19	1026635	2.5
Chr_19	1028970	2.5
Chr_19	1029218	2.5
Chr_19	1032195	2.5
Chr_19	1032206	2.5
Chr_19	1043928	2.5
Chr_19	1052199	2.5
Chr_19	1052214	2.5
Chr_19	1052277	2.5
Chr_19	1058363	2.5
Chr_19	1069277	2.5
Chr_19	1069291	2.5
Chr_19	1082859	2.5
Chr_19	1082894	2.5
Chr_19	1084299	2.5
Chr_19	1104522	2.5
Chr_19	1104531	2.5
Chr_19	1105298	2.5
Chr_19	1116744	2.5
Chr_19	1117684	2.5
Chr_19	1117698	2.5
Chr_19	1143051	2.5
Chr_19	1145755	2.5
Chr_19	1145782	2.5
Chr_19	1145791	2.5
Chr_19	1169931	2.5
Chr_19	1174618	2.5
Chr_19	1188561	2.5
Chr_19	1200313	2.5
Chr_19	1248428	2.5
Chr_19	1250499	2.5
Chr_19	1251435	2.5
Chr_19	1253137	2.5
Chr_19	1253161	2.5
Chr_19	1253742	2.5
Chr_19	1253749	2.5
Chr_19	1260137	2.5
Chr_19	1263627	2.5
Chr_19	1263628	2.5
Chr_19	1263651	2.5
Chr_19	1263892	2.5
Chr_19	1263924	2.5
Chr_19	1269099	2.5
Chr_19	1273013	2.5
Chr_19	1273085	2.5
Chr_19	1273088	2.5
Chr_19	1273203	2.5
Chr_19	1275896	2.5
Chr_19	1294861	2.5
Chr_19	1294891	2.5
Chr_19	1295083	2.5
Chr_19	1310640	2.5
Chr_19	1313003	2.5
Chr_19	1314148	2.5
Chr_19	1320981	2.5
Chr_19	1322667	2.5
Chr_19	1339033	2.5
Chr_19	1339463	2.5
Chr_19	1343118	2.5
Chr_19	1352815	2.5
Chr_19	1352819	2.5
Chr_19	1353532	2.5
Chr_19	1367927	2.5
Chr_19	1369230	2.5
Chr_19	1369287	2.5
Chr_19	1369345	2.5
Chr_19	1376384	2.5
Chr_19	1418300	2.5
Chr_19	1427007	2.5
Chr_19	1439396	2.5
Chr_19	1448767	2.5
Chr_19	1448806	2.5
Chr_19	1450613	2.5
Chr_19	1450743	2.5
Chr_19	1450744	2.5
Chr_19	1453709	2.5
Chr_19	1461341	2.5
Chr_19	1461698	2.5
Chr_19	1467670	2.5
Chr_19	1468110	2.5
Chr_19	1469470	2.5
Chr_19	1484169	2.5
Chr_19	1486435	2.5
Chr_19	1489211	2.5
Chr_19	1494899	2.5
Chr_19	1521061	2.5
Chr_19	1574134	2.5
Chr_19	1579688	2.5
Chr_19	1591809	2.5
Chr_19	1591953	2.5
Chr_19	1592121	2.5
Chr_19	1617653	2.5
Chr_19	1625863	2.5
Chr_19	1718551	2.5
Chr_19	1749232	2.5
Chr_19	1751050	2.5
Chr_19	1755666	2.5
Chr_19	1757947	2.5
Chr_19	1782036	2.5
Chr_19	1782038	2.5
Chr_19	1788859	2.5
Chr_19	1789011	2.5
Chr_19	1789015	2.5
Chr_19	1802899	2.5
Chr_19	1817962	2.5
Chr_19	1845095	2.5
Chr_19	1863082	2.5
Chr_19	1863135	2.5
Chr_19	1863268	2.5
Chr_19	1863597	2.5
Chr_19	1880358	2.5
Chr_19	1885729	2.5
Chr_19	1885733	2.5
Chr_19	1889694	2.5
Chr_19	1921516	2.5
Chr_19	1933944	2.5
Chr_19	1989103	2.5
Chr_19	1989115	2.5
Chr_19	1989168	2.5
Chr_19	2011007	2.5
Chr_19	2038754	2.5
Chr_19	2039095	2.5
Chr_19	2056308	2.5
Chr_19	2057403	2.5
Chr_19	2058085	2.5
Chr_19	2058087	2.5
Chr_19	2063777	2.5
Chr_19	2064500	2.5
Chr_19	2133089	2.6908411748
Chr_19	2144821	2.8597024157
Chr_19	2161886	3.1053226917
Chr_19	2162523	3.1144911719
Chr_19	2162585	3.1153835515
Chr_19	2165207	3.1531225707
Chr_19	2167072	3.1799659235
Chr_19	2170966	3.2360131168
Chr_19	2214849	3.86763073
Chr_19	2214850	3.8676451232
Chr_19	2226670	4.0377729674
Chr_19	2255734	4.4560974737
Chr_19	2283934	4.861986239
Chr_19	2284566	4.8710827532
Chr_19	2285923	4.8906143509
Chr_19	2301715	5.1179120595
Chr_19	2301726	5.1180703849
Chr_19	2309463	5.2294307174
Chr_19	2325980	5.4671635095
Chr_19	2333074	5.5692690025
Chr_19	2333107	5.5697439787
Chr_19	2333333	5.5729968461
Chr_19	2333334	5.5730112394
Chr_19	2334474	5.5894195086
Chr_19	2334475	5.5894339018
Chr_19	2348607	5.7928388675
Chr_19	2359699	5.9524884485
Chr_19	2373473	6.1507406419
Chr_19	2402232	6.5646752165
Chr_19	2411094	6.69222792
Chr_19	2411353	6.6959557637
Chr_19	2419410	6.8119219262
Chr_19	2422868	6.8616936762
Chr_19	2425722	6.9027719221
Chr_19	2426945	6.9203748285
Chr_19	2428355	6.9406692668
Chr_19	2428482	6.9424972056
Chr_19	2428487	6.9425691717
Chr_19	2443698	7.1615044202
Chr_19	2450770	7.2632932624
Chr_19	2456656	7.3480117472
Chr_19	2460787	7.4074701334
Chr_19	2461468	7.4172719153
Chr_19	2462138	7.4269153718
Chr_19	2468505	7.5185569948
Chr_19	2479577	7.6779187115
Chr_19	2480141	7.6860364868
Chr_19	2488807	7.8107681194
Chr_19	2489979	7.8276369717
Chr_19	2493234	7.8744868983
Chr_19	2494186	7.8881892424
Chr_19	2496001	7.9143129342
Chr_19	2529768	8.4003287477
Chr_19	2531828	8.4299787781
Chr_19	2531948	8.4317059643
Chr_19	2536234	8.4933952994
Chr_19	2540691	8.5575458748
Chr_19	2541076	8.563087264
Chr_19	2541733	8.5725436086
Chr_19	2541738	8.5726155747
Chr_19	2545734	8.6301308764
Chr_19	2553439	8.7410306259
Chr_19	2553743	8.7454061644
Chr_19	2553759	8.7456364559
Chr_19	2553897	8.7476227201
Chr_19	2556455	8.7844405733
Chr_19	2559612	8.8298799645
Chr_19	2560117	8.8371485399
Chr_19	2560195	8.838271211
Chr_19	2564650	8.902393
Chr_19	2564861	8.9054299691
Chr_19	2585868	9.2077883129
Chr_19	2614672	9.6223705823
Chr_19	2627066	9.800760134
Chr_19	2632911	9.8848884969
Chr_19	2632912	9.8849028901
Chr_19	2632916	9.884960463
Chr_19	2643511	10
Chr_19	2643513	10
Chr_19	2643909	10
Chr_19	2643921	10
Chr_19	2643999	10
Chr_19	2651075	10
Chr_19	2651114	10
Chr_19	2709551	10
Chr_19	2716573	10
Chr_19	2720364	10
Chr_19	2730632	10
Chr_19	2796116	10
Chr_19	2796117	10
Chr_19	2802279	10
Chr_19	2821713	10
Chr_19	2835371	10
Chr_19	2842226	10
Chr_19	2846057	10
Chr_19	2849510	10
Chr_19	2866599	10
Chr_19	2922656	10
Chr_19	2931511	10
Chr_19	2932549	10
Chr_19	2932555	10
Chr_19	2939277	10
Chr_19	2950516	10
Chr_19	2962433	10
Chr_19	2962440	10
Chr_19	2964351	10
Chr_19	2986240	10
Chr_19	2991602	10
Chr_19	3025584	10
Chr_19	3025585	10
Chr_19	3038934	10
Chr_19	3056437	10
Chr_19	3073749	10
Chr_19	3074384	10
Chr_19	3078547	10
Chr_19	3078548	10
Chr_19	3078549	10
Chr_19	3085707	10
Chr_19	3093502	10
Chr_19	3093516	10
Chr_19	3098439	10
Chr_19	3098516	10
Chr_19	3101336	10
Chr_19	3101825	10
Chr_19	3157991	10
Chr_19	3164271	10
Chr_19	3164272	10
Chr_19	3167401	10
Chr_19	3167463	10
Chr_19	3169043	10
Chr_19	3187238	10
Chr_19	3190813	10
Chr_19	3214458	10
Chr_19	3214462	10
Chr_19	3235257	10
Chr_19	3242648	10
Chr_19	3245063	10
Chr_19	3245293	10
Chr_19	3271618	10
Chr_19	3283720	10
Chr_19	3308238	10
Chr_19	3308269	10
Chr_19	3310694	10
Chr_19	3310736	10
Chr_19	3327259	10
Chr_19	3328284	10
Chr_19	3354334	10
Chr_19	3354740	10
Chr_19	3357164	10
Chr_19	3386479	10
Chr_19	3388065	10
Chr_19	3396373	10
Chr_19	3404861	10
Chr_19	3405084	10
Chr_19	3406667	10
Chr_19	3411862	10
Chr_19	3423023	10
Chr_19	3423184	10
Chr_19	3425858	10
Chr_19	3439624	10
Chr_19	3442280	10
Chr_19	3445458	10
Chr_19	3448208	10
Chr_19	3464528	10
Chr_19	3470607	10
Chr_19	3482768	10
Chr_19	3482780	10
Chr_19	3490045	10
Chr_19	3506507	10
Chr_19	3554881	10
Chr_19	3555104	10
Chr_19	3556509	10
Chr_19	3558160	10
Chr_19	3591938	10
Chr_19	3593349	10
Chr_19	3593351	10
Chr_19	3593352	10
Chr_19	3594538	10
Chr_19	3594652	10
Chr_19	3598742	10
Chr_19	3619127	10
Chr_19	3631387	10
Chr_19	3634990	10
Chr_19	3637840	10
Chr_19	3637917	10
Chr_19	3691385	10.0798241288
Chr_19	3692939	10.0947355033
Chr_19	3731248	10.4623287116
Chr_19	3744995	10.5942377626
Chr_19	3744996	10.5942473581
Chr_19	3762404	10.761285458
Chr_19	3762925	10.7662847026
Chr_19	3765957	10.7953781952
Chr_19	3766074	10.7965008663
Chr_19	3766081	10.7965680346
Chr_19	3766136	10.797095786
Chr_19	3766569	10.8012506284
Chr_19	3766979	10.8051847748
Chr_19	3767098	10.8063266369
Chr_19	3767133	10.8066624786
Chr_19	3767134	10.8066720741
Chr_19	3767158	10.8069023656
Chr_19	3767168	10.8069983204
Chr_19	3775268	10.884721701
Chr_19	3775828	10.8900951693
Chr_19	3775983	10.8915824685
Chr_19	3775984	10.891592064
Chr_19	3790171	11.0277231258
Chr_19	3791270	11.0382685573
Chr_19	3791294	11.0384988488
Chr_19	3822782	11.3406412943
Chr_19	3823628	11.3487590696
Chr_19	3824307	11.3552743999
Chr_19	3825014	11.3620584036
Chr_19	3825452	11.3662612235
Chr_19	3826368	11.3750506823
Chr_19	3828863	11.3989914026
Chr_19	3867560	11.7703076569
Chr_19	3882195	11.9107374933
Chr_19	3883470	11.9229717291
Chr_19	3884802	11.9357529073
Chr_19	3884810	11.9358296711
Chr_19	3885217	11.9397350311
Chr_19	3903146	12.1117723756
Chr_19	3904953	12.1291114064
Chr_19	3917411	12.2486518848
Chr_19	3917416	12.2486998622
Chr_19	3917448	12.2490069175
Chr_19	3917466	12.2491796362
Chr_19	3917471	12.2492276136
Chr_19	3918091	12.2551768106
Chr_19	3928673	12.3567161703
Chr_19	3928795	12.3578868187
Chr_19	3938527	12.4512700212
Chr_19	3943564	12.4996024494
Chr_19	3943845	12.502298779
Chr_19	3943855	12.5023947338
Chr_19	3943904	12.5028649123
Chr_19	3950527	12.5664157703
Chr_19	3951799	12.5786212197
Chr_19	3951804	12.578669197
Chr_19	3951932	12.5798974184
Chr_19	3958544	12.6433427261
Chr_19	3964164	12.6972693186
Chr_19	3966497	12.7196555713
Chr_19	3983079	12.8787678055
Chr_19	3993275	12.9766033103
Chr_19	3996227	13.0049291645
Chr_19	3998233	13.0241776956
Chr_19	3998372	13.0255114672
Chr_19	4043077	13.4544773597
Chr_19	4050129	13.5221446783
Chr_19	4051043	13.5309149461
Chr_19	4051948	13.5395988547
Chr_19	4055890	13.5774242333
Chr_19	4077536	13.7851279736
Chr_19	4123962	14.2306076857
Chr_19	4130257	14.2910112265
Chr_19	4132442	14.3119773483
Chr_19	4135731	14.343536879
Chr_19	4135737	14.3435944519
Chr_19	4146001	14.4420824493
Chr_19	4151417	14.494051564
Chr_19	4151524	14.4950782802
Chr_19	4154616	14.5247475016
Chr_19	4154943	14.5278852232
Chr_19	4156682	14.5445717614
Chr_19	4157063	14.5482276389
Chr_19	4157064	14.5482372344
Chr_19	4187704	14.8422427136
Chr_19	4189211	14.8567031006
Chr_19	4241382	15
Chr_19	4246370	15
Chr_19	4246424	15
Chr_19	4246460	15
Chr_19	4246502	15
Chr_19	4246770	15
Chr_19	4267621	15
Chr_19	4267625	15
Chr_19	4283141	15
Chr_19	4298691	15
Chr_19	4344614	15
Chr_19	4345226	15
Chr_19	4355212	15
Chr_19	4384764	15
Chr_19	4391871	15
Chr_19	4411597	15
Chr_19	4412782	15
Chr_19	4414123	15
Chr_19	4427226	15
Chr_19	4442680	15
Chr_19	4447444	15
Chr_19	4447479	15
Chr_19	4459318	15
Chr_19	4477147	15
Chr_19	4478601	15
Chr_19	4486813	15
Chr_19	4501434	15
Chr_19	4501547	15
Chr_19	4501557	15
Chr_19	4538801	15
Chr_19	4544006	15
Chr_19	4544544	15
Chr_19	4544697	15
Chr_19	4548289	15
Chr_19	4565425	15
Chr_19	4576094	15
Chr_19	4583270	15
Chr_19	4586084	15
Chr_19	4594034	15
Chr_19	4594272	15
Chr_19	4596532	15
Chr_19	4601650	15
Chr_19	4610776	15
Chr_19	4616518	15
Chr_19	4628795	15
Chr_19	4628865	15
Chr_19	4635683	15
Chr_19	4635690	15
Chr_19	4635936	15
Chr_19	4636829	15
Chr_19	4636834	15
Chr_19	4645077	15
Chr_19	4649351	15
Chr_19	4665563	15
Chr_19	4665607	15
Chr_19	4676026	15
Chr_19	4732670	15
Chr_19	4810409	15
Chr_19	4810473	15
Chr_19	4812122	15
Chr_19	4813647	15
Chr_19	4813664	15
Chr_19	4814550	15
Chr_19	4853187	15
Chr_19	4853580	15
Chr_19	4854234	15
Chr_19	4867911	15
Chr_19	4871135	15
Chr_19	4878163	15
Chr_19	4878186	15
Chr_19	4878214	15
Chr_19	4878239	15
Chr_19	4894818	15
Chr_19	4895188	15
Chr_19	4988362	15
Chr_19	4990769	15
Chr_19	5010505	15
Chr_19	5012638	15
Chr_19	5062716	15
Chr_19	5078501	15
Chr_19	5097155	15
Chr_19	5098242	15
Chr_19	5101599	15
Chr_19	5104876	15
Chr_19	5106981	15
Chr_19	5133644	15
Chr_19	5136425	15
Chr_19	5140044	15
Chr_19	5140504	15
Chr_19	5141020	15
Chr_19	5146597	15
Chr_19	5148615	15
Chr_19	5148616	15
Chr_19	5153778	15
Chr_19	5154223	15
Chr_19	5154226	15
Chr_19	5156381	15
Chr_19	5156384	15
Chr_19	5179624	15
Chr_19	5192970	15
Chr_19	5196071	15
Chr_19	5202014	15
Chr_19	5211167	15
Chr_19	5211307	15
Chr_19	5213853	15
Chr_19	5214640	15
Chr_19	5214719	15
Chr_19	5231439	15
Chr_19	5245527	15
Chr_19	5246678	15
Chr_19	5261892	15
Chr_19	5279949	15
Chr_19	5290135	15
Chr_19	5290205	15
Chr_19	5291019	15
Chr_19	5293091	15
Chr_19	5301439	15
Chr_19	5304500	15
Chr_19	5308823	15
Chr_19	5308911	15
Chr_19	5309379	15
Chr_19	5316060	15
Chr_19	5316061	15
Chr_19	5320118	15
Chr_19	5320871	15
Chr_19	5331042	15
Chr_19	5341116	15
Chr_19	5341167	15
Chr_19	5344067	15
Chr_19	5367817	15
Chr_19	5372529	15
Chr_19	5378795	15
Chr_19	5392997	15
Chr_19	5396891	15
Chr_19	5396894	15
Chr_19	5402487	15
Chr_19	5402555	15
Chr_19	5407865	15
Chr_19	5422229	15
Chr_19	5422669	15
Chr_19	5426540	15
Chr_19	5446616	15
Chr_19	5458495	15
Chr_19	5463850	15
Chr_19	5480492	15
Chr_19	5480533	15
Chr_19	5487988	15
Chr_19	5507029	15
Chr_19	5522693	15
Chr_19	5524093	15
Chr_19	5524097	15
Chr_19	5524573	15
Chr_19	5535336	15
Chr_19	5539902	15
Chr_19	5539926	15
Chr_19	5541675	15
Chr_19	5542024	15
Chr_19	5542221	15
Chr_19	5543399	15
Chr_19	5591517	15
Chr_19	5592802	15
Chr_19	5605155	15
Chr_19	5605375	15
Chr_19	5605377	15
Chr_19	5618084	15
Chr_19	5619490	15
Chr_19	5640546	15
Chr_19	5644397	15
Chr_19	5646736	15
Chr_19	5646794	15
Chr_19	5653363	15
Chr_19	5656732	15
Chr_19	5661651	15
Chr_19	5661652	15
Chr_19	5661654	15
Chr_19	5682150	15
Chr_19	5683124	15
Chr_19	5688299	15
Chr_19	5699449	15
Chr_19	5709472	15
Chr_19	5709749	15
Chr_19	5710179	15
Chr_19	5734065	15
Chr_19	5734070	15
Chr_19	5734071	15
Chr_19	5737302	15
Chr_19	5759833	15
Chr_19	5760070	15
Chr_19	5760701	15
Chr_19	5768777	15
Chr_19	5769591	15
Chr_19	5774622	15
Chr_19	5774629	15
Chr_19	5774930	15
Chr_19	5774932	15
Chr_19	5774947	15
Chr_19	5774948	15
Chr_19	5775306	15
Chr_19	5785324	15
Chr_19	5787839	15
Chr_19	5791036	15
Chr_19	5791392	15
Chr_19	5791605	15
Chr_19	5793743	15
Chr_19	5795680	15
Chr_19	5800949	15
Chr_19	5813066	15
Chr_19	5815728	15
Chr_19	5817036	15
Chr_19	5819575	15
Chr_19	5820673	15
Chr_19	5826432	15
Chr_19	5826573	15
Chr_19	5826606	15
Chr_19	5832993	15
Chr_19	5833002	15
Chr_19	5833078	15
Chr_19	5837983	15
Chr_19	5871112	15
Chr_19	5871116	15
Chr_19	5883681	15
Chr_19	5895428	15
Chr_19	5895429	15
Chr_19	5899945	15
Chr_19	5902785	15
Chr_19	5902786	15
Chr_19	5902807	15
Chr_19	5902809	15
Chr_19	5902827	15
Chr_19	5922678	15
Chr_19	5932251	15
Chr_19	5932854	15
Chr_19	5936005	15
Chr_19	5936121	15
Chr_19	5942726	15
Chr_19	5950661	15
Chr_19	5950879	15
Chr_19	5951614	15
Chr_19	5951631	15
Chr_19	5952081	15
Chr_19	5958207	15
Chr_19	5970176	15
Chr_19	5975783	15
Chr_19	5978045	15
Chr_19	5980130	15
Chr_19	5981373	15
Chr_19	5982001	15
Chr_19	5986722	15
Chr_19	5991056	15
Chr_19	5991357	15
Chr_19	5991561	15
Chr_19	5991716	15
Chr_19	5992080	15
Chr_19	6019132	15
Chr_19	6023534	15
Chr_19	6024800	15
Chr_19	6025374	15
Chr_19	6041937	15
Chr_19	6058463	15
Chr_19	6065268	15
Chr_19	6065454	15
Chr_19	6076809	15
Chr_19	6076828	15
Chr_19	6106215	15
Chr_19	6111441	15
Chr_19	6113710	15
Chr_19	6113712	15
Chr_19	6113728	15
Chr_19	6113806	15
Chr_19	6132708	15
Chr_19	6137195	15
Chr_19	6146200	15
Chr_19	6156319	15
Chr_19	6162811	15
Chr_19	6162926	15
Chr_19	6165566	15
Chr_19	6185380	15
Chr_19	6187897	15
Chr_19	6191625	15
Chr_19	6201037	15
Chr_19	6201081	15
Chr_19	6209894	15
Chr_19	6212077	15
Chr_19	6212346	15
Chr_19	6243783	15
Chr_19	6251806	15
Chr_19	6273437	15
Chr_19	6273827	15
Chr_19	6276698	15
Chr_19	6280337	15
Chr_19	6299699	15.161769851
Chr_19	6314423	15.3736956022
Chr_19	6317200	15.4136655703
Chr_19	6343579	15.7933442845
Chr_19	6347404	15.8483983458
Chr_19	6360689	16.0396122553
Chr_19	6371385	16.1935621218
Chr_19	6373156	16.219052512
Chr_19	6373157	16.2190669052
Chr_19	6373162	16.2191388713
Chr_19	6373193	16.219585061
Chr_19	6373292	16.2210099897
Chr_19	6373301	16.2211395287
Chr_19	6373324	16.2214705727
Chr_19	6425506	16.9725375072
Chr_19	6427118	16.9957393757
Chr_19	6455863	17.4094724452
Chr_19	6510776	18.1998472598
Chr_19	6537756	18.5881762985
Chr_19	6552504	18.8004474868
Chr_19	6603522	19.5347607149
Chr_19	6603591	19.535753847
Chr_19	6603665	19.5368189452
Chr_19	6613859	19.6835434159
Chr_19	6614024	19.6859182969
Chr_19	6617816	19.740497382
Chr_19	6621766	19.7973505956
Chr_19	6626784	19.8695757667
Chr_19	6631538	19.938001128
Chr_19	6631545	19.9381018806
Chr_19	6631577	19.9385624636
Chr_19	6632202	19.9475582252
Chr_19	6659865	20.3457178322
Chr_19	6665001	20.4196414031
Chr_19	6679702	20.6312361101
Chr_19	6687933	20.7497066927
Chr_19	6688546	20.7585297357
Chr_19	6724878	21.281464155
Chr_19	6735907	21.4402069632
Chr_19	6737216	21.4590476864
Chr_19	6740974	21.513137402
Chr_19	6740975	21.5131517953
Chr_19	6753255	21.68990052
Chr_19	6756991	21.7436735848
Chr_19	6765498	21.8661166957
Chr_19	6782158	22.1059077181
Chr_19	6790421	22.2248388836
Chr_19	6800137	22.3646833958
Chr_19	6822952	22.5
Chr_19	6823343	22.5
Chr_19	6827531	22.5
Chr_19	6827565	22.5
Chr_19	6833396	22.5
Chr_19	6853809	22.5
Chr_19	6859488	22.5
Chr_19	6861475	22.5
Chr_19	6889360	22.5
Chr_19	6889904	22.5
Chr_19	6894344	22.5
Chr_19	6894838	22.5
Chr_19	6902393	22.5
Chr_19	6944520	22.5
Chr_19	6956526	22.5
Chr_19	7049487	22.5
Chr_19	7077133	22.5
Chr_19	7077891	22.5
Chr_19	7085432	22.5
Chr_19	7108808	22.5
Chr_19	7114110	22.5
Chr_19	7136647	22.5
Chr_19	7180974	22.5
Chr_19	7201990	22.5
Chr_19	7209911	22.5
Chr_19	7213082	22.5
Chr_19	7213578	22.5
Chr_19	7213726	22.5
Chr_19	7213778	22.5
Chr_19	7213787	22.5
Chr_19	7220624	22.5
Chr_19	7259956	22.5
Chr_19	7260000	22.5
Chr_19	7260044	22.5
Chr_19	7265658	22.5
Chr_19	7283239	22.5
Chr_19	7307312	22.5
Chr_19	7307320	22.5
Chr_19	7309276	22.5
Chr_19	7309278	22.5
Chr_19	7337086	22.5
Chr_19	7348352	22.5
Chr_19	7349130	22.5
Chr_19	7350985	22.5
Chr_19	7354305	22.5
Chr_19	7358333	22.5
Chr_19	7358574	22.5
Chr_19	7358611	22.5
Chr_19	7359444	22.5
Chr_19	7359445	22.5
Chr_19	7359855	22.5
Chr_19	7362397	22.5
Chr_19	7373475	22.5
Chr_19	7377291	22.5
Chr_19	7377360	22.5
Chr_19	7378418	22.5
Chr_19	7500143	22.5
Chr_19	7500773	22.5
Chr_19	7515749	22.5
Chr_19	7521499	22.5
Chr_19	7551562	22.5
Chr_19	7551566	22.5
Chr_19	7559542	22.5
Chr_19	7559556	22.5
Chr_19	7574305	22.5
Chr_19	7618809	22.5
Chr_19	7631224	22.5
Chr_19	7637822	22.5
Chr_19	7662587	22.5
Chr_19	7685400	22.5
Chr_19	7710464	22.5
Chr_19	7711114	22.5
Chr_19	7711365	22.5
Chr_19	7714546	22.5
Chr_19	7714574	22.5
Chr_19	7714578	22.5
Chr_19	7714866	22.5
Chr_19	7715178	22.5
Chr_19	7715179	22.5
Chr_19	7741914	22.5
Chr_19	7752456	22.5
Chr_19	7754999	22.5
Chr_19	7755041	22.5
Chr_19	7768704	22.5
Chr_19	7768751	22.5
Chr_19	7787167	22.5
Chr_19	7787187	22.5
Chr_19	7787527	22.5
Chr_19	7787649	22.5
Chr_19	7788448	22.5
